global_task_number,task_id,dataset,target_key,validation_design,repeat,outer_fold,meta_primary_source_id,training_source_rows,empirical_bayes_shrinkage,estimated_random_intercept,absolute_random_intercept
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.1089/ten.a.2007.0158,7,0.0,0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.1089/ten.tec.2007.0392,4,0.0,0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.1089/ten.tec.2015.0307,8,0.0,0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.1115/1.3128729,4,0.0,-0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.1115/1.4024575,27,0.0,0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.1115/1.4043960,1,0.0,0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.18063/ijb.v5i2.2.204,14,0.0,-0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.18063/ijb.v6i1.250,2,0.0,-0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.3390/ma13194237,2,0.0,0.0,0.0
38,cell_viability__prospective_design__random_rowwise__r03__f03,cell_viability,cell_viability,random_rowwise,3,3,doi:10.3390/polym12102346,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adfm.201700798,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adhm.201500677,7,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adhm.201601451,9,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adhm.201901544,3,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adhm.201901792,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adma.201305506,9,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adma.201503310,8,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adma.201604983,12,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/adma.201703443,10,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/biot.200900004,10,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/jbm.a.34420,2,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/jbm.a.36036,2,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/mabi.201600472,31,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/smll.201905505,14,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1002/term.1682,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1007/s00289-020-03421-y,1,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1007/s10439-016-1704-5,21,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1007/s10856-019-6258-2,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1007/s13205-018-1341-9,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.actbio.2014.06.034,7,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.actbio.2014.09.023,4,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.actbio.2014.09.033,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.actbio.2018.10.028,8,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.actbio.2020.07.016,6,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.addma.2020.101640,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.biomaterials.2015.05.031,5,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.biomaterials.2016.07.038,8,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.jmbbm.2017.12.018,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1016/j.mtbio.2020.100078,5,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1021/acs.biomac.5b00188,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1021/acs.biomac.9b01204,12,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1021/acsami.7b04216,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1021/acsami.7b16059,9,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1021/acsami.9b09782,3,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1021/acsbiomaterials.9b00167,9,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1038/s41598-017-17286-1,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1038/s41598-018-26407-3,17,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1038/s41598-019-55034-9,12,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1038/s41598-020-65050-9,15,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1038/srep29977,1,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1039/c3bm00012e,4,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1039/c4bm00234b,3,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/0960-1317/22/8/085014,4,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5082/5/2/025004,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5082/6/2/024105,7,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5082/6/3/035001,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/7/4/044101,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/7/4/044102,8,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/7/4/045012,10,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/8/3/035020,11,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/8/4/045001,4,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/8/4/045002,1,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/8/4/045005,1,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/aa7b1d,8,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/aacd30,4,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/ab0692,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/ab15cb,5,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/ab19fd,7,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/ab2622,6,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/ab38ef,1,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/ab7553,3,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1088/1758-5090/abc39b,12,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1089/biores.2013.0031,4,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1089/ten.a.2007.0004,15,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1089/ten.a.2007.0158,6,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1089/ten.tec.2007.0392,6,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1089/ten.tec.2015.0307,8,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1115/1.3128729,3,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1115/1.4024575,19,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.1115/1.4043960,2,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.18063/ijb.v5i2.2.204,19,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.18063/ijb.v6i1.250,2,0.0,-0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.3390/ma13194237,3,0.0,0.0,0.0
39,cell_viability__prospective_design__random_rowwise__r03__f04,cell_viability,cell_viability,random_rowwise,3,4,doi:10.3390/polym12102346,2,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adfm.201700798,3,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adhm.201500677,7,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adhm.201601451,8,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adhm.201801631,3,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adhm.201901544,2,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adhm.201901792,4,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adma.201305506,7,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adma.201503310,9,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adma.201604983,13,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/adma.201703443,10,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/biot.200900004,8,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/jbm.a.36036,4,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/mabi.201600472,34,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/smll.201905505,13,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1002/term.1682,4,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1007/s00289-020-03421-y,1,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1007/s10439-016-1704-5,26,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1007/s10856-019-6258-2,2,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1007/s13205-018-1341-9,2,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.actbio.2014.06.034,6,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.actbio.2014.09.023,4,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.actbio.2014.09.033,4,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.actbio.2018.10.028,7,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.actbio.2020.07.016,5,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.addma.2020.101640,3,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.biomaterials.2015.05.031,5,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.biomaterials.2016.07.038,5,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.jmbbm.2017.12.018,2,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1016/j.mtbio.2020.100078,4,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1021/acs.biomac.9b01204,10,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1021/acsami.7b04216,1,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1021/acsami.7b16059,9,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1021/acsami.9b09782,6,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1021/acsbiomaterials.9b00167,9,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1038/s41598-018-26407-3,14,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1038/s41598-019-55034-9,13,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1038/s41598-020-65050-9,14,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1038/srep29977,3,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1039/c3bm00012e,5,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1039/c4bm00234b,3,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/0960-1317/22/8/085014,2,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5082/5/2/025004,2,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5082/6/2/024105,8,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5082/6/3/035001,4,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/7/4/044101,2,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/7/4/044102,9,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/7/4/045012,7,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/8/3/035020,13,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/8/4/045001,4,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/8/4/045002,3,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/8/4/045005,1,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/aa7b1d,7,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/aacd30,5,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/ab0692,3,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/ab15cb,5,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/ab19fd,7,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/ab2622,6,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/ab7553,4,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1088/1758-5090/abc39b,12,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1089/biores.2013.0031,4,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1089/ten.a.2007.0004,16,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1089/ten.a.2007.0158,9,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1089/ten.tec.2007.0392,5,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1089/ten.tec.2015.0307,10,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1115/1.3128729,3,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1115/1.4024575,26,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.1115/1.4043960,1,0.0,0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.18063/ijb.v5i2.2.204,13,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.18063/ijb.v6i1.250,2,0.0,-0.0,0.0
40,cell_viability__prospective_design__random_rowwise__r03__f05,cell_viability,cell_viability,random_rowwise,3,5,doi:10.3390/ma13194237,2,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adfm.201700798,2,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adhm.201500677,6,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adhm.201601451,7,0.0,-0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adhm.201801631,2,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adhm.201901544,4,0.0,-0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adhm.201901792,4,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adma.201305506,9,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adma.201503310,5,0.0,-0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adma.201604983,11,0.0,0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/adma.201703443,9,0.0,-0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/biot.200900004,8,0.0,-0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/jbm.a.34420,2,0.0,-0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/jbm.a.36036,4,0.0,-0.0,0.0
41,cell_viability__prospective_design__random_rowwise__r04__f01,cell_viability,cell_viability,random_rowwise,4,1,doi:10.1002/mabi.201600472,36,0.0,0.0,0.0
