meta_dataset,meta_processing_version,meta_source_filename,meta_original_data_row,meta_row_id,meta_row_sha256,meta_duplicate_group_id,meta_is_in_duplicate_group,meta_is_duplicate_beyond_first,meta_primary_source_id,meta_sensitivity_source_id,reference,final_alginate_conc_pctw_or_v,final_gelatin_conc_pctw_or_v,final_gelma_conc_pctw_or_v,final_hyaluronic_acid_conc_pctw_or_v,final_meha_conc_pctw_or_v,final_norha_conc_pctw_or_v,final_fibroin_or_fibrinogen_concentration_pct_wv,final_p127_conc_pctw_or_v,final_collagen_conc_pctw_or_v,final_tcp_concentration_pct_wv,final_gellan_conc_pctw_or_v,final_nano_or_methylcellulose_concentration_pct_wv,final_pegda_concentration_pct_wv,final_agarose_concentration_pct_wv,cacl2_conc_mm,source_nacl2_concentration_mm,bacl2_conc_mm,srcl2_conc_mm,physical_crosslinking_duration_s,photocrosslinking_duration_s,extrusion_pressure_kpa,extrusion_rate_lengthwise_mm_or_s,extrusion_rate_volume_wise_ml_or_s,nozzle_movement_speed_mm_or_s,inner_nozzle_outer_diameter_um,outer_nozzle_inner_diameter_um,filament_diameter_um,cell_density_cells_or_ml,syringe_temperature_degc,substrate_temperature_degc,days_observed,construct_base_area_mm_2,construct_total_thickness_mm,cell_culture_medium_used,di_water_used,precrosslinking_solution_used,saline_solution_used,etoh_solution_used,photoinitiator_used,enzymatic_crosslinker_used,conical_or_straight_nozzle,acceptable_filament_diameter_yes_or_no,filament_to_nozzle_ratio,log_filament_to_nozzle_ratio,meta_included_in_primary,meta_primary_exclusion_reason
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,104,FD-0103-8339c6bcd592,8339c6bcd592c35939000b826153da98f1be84241332e51ad1bcb15aeaaf8cef,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,,3.0,,15.0,0.0,838.0,1300.498,2000000.0,22.5,,1.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.5519069212410501,0.4394844465353907,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,105,FD-0104-0363bec40fc8,0363bec40fc8c3469d726fd13f37e2623834a9c079d1d73ada16938fafece57b,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,,3.0,,15.0,0.0,838.0,1233.966,2000000.0,22.5,,3.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.4725131264916467,0.38697055092943794,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,106,FD-0105-6da575b5c929,6da575b5c929fe4a7734e1fd8a9db84feadf0b713d85fd9bbb41b634e1360718,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,,3.0,,15.0,0.0,838.0,1417.279,2000000.0,22.5,,7.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.691263723150358,0.5254760146756218,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,107,FD-0106-ca16a1543aad,ca16a1543aad573e57f77a9c303fd0dc27f095257f1783130a6d9b251a0556ad,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,3.0,,15.0,0.0,838.0,1014.45,2000000.0,22.5,,1.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.2105608591885442,0.19108377220697562,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,108,FD-0107-6f438210756a,6f438210756ae92b7c08fe2933d6f2d10a3376b2632bca36bafdc1b53bc52c10,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,3.0,,15.0,0.0,838.0,1101.27,2000000.0,22.5,,3.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.314164677804296,0.2732012377838707,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,109,FD-0108-74b8ec3a5eea,74b8ec3a5eea1559353690d64e287761783cbf1a726549f1c3372e56850ee980,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,3.0,,15.0,0.0,838.0,1311.52,2000000.0,22.5,,7.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.5650596658711218,0.4479239484226375,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,110,FD-0109-e0cb1f1a025e,e0cb1f1a025ee69a5540642b3cd5770bdfb2921c1d51c4b2239c7868cd320be8,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,,3.0,,15.0,0.0,838.0,1373.11,2000000.0,22.5,,1.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.6385560859188544,0.49381541860986905,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,111,FD-0110-fe4dbd31aae2,fe4dbd31aae21249d93a83e01893bd2ff4fd06339ce61e05e21f3fab5e0f7709,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,,3.0,,15.0,0.0,838.0,1302.86,2000000.0,22.5,,3.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.5547255369928399,0.44129902651103214,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,112,FD-0111-df80da84465c,df80da84465c3c4d5f9465f77d460da4bb4e23abcae96858fc28a25c2196ff39,,False,False,ref:tigner alge biomacromol 2020,,Tigner_Alge_Biomacromol_2020,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,,3.0,,15.0,0.0,838.0,1496.41,2000000.0,22.5,,7.0,70.56,1.0,no,no,no,yes,no,yes,no,conical,no,1.785692124105012,0.579806084674738,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,113,FD-0112-418423681df3,418423681df3ab88e2d1357cb76d927b99d6eb19bcc67859239e1b8d98567053,,False,False,ref:soliman lim advhealthmat 2020,,Soliman_Lim_AdvHealthMat_2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,11.67,,,0.0,337.0,292.39,5000000.0,10.0,10.0,1.0,,,no,no,no,yes,no,yes,no,straight,no,0.8676261127596439,-0.14199440278796452,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,114,FD-0113-7fda2e91479c,7fda2e91479c3e9e3dd0b3cf00005830be776348e916aa4aadab59184a5b5672,,False,False,ref:soliman lim advhealthmat 2020,,Soliman_Lim_AdvHealthMat_2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,11.67,,,0.0,337.0,357.32,5000000.0,10.0,10.0,7.0,,,no,no,no,yes,no,yes,no,straight,yes,1.0602967359050446,0.05854880848127668,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,115,FD-0114-c8923d557189,c8923d557189e18a7ab487089c450971de4bc7219d083defbe267f86a62a273a,,False,False,ref:soliman lim advhealthmat 2020,,Soliman_Lim_AdvHealthMat_2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,11.67,,,0.0,337.0,291.28,5000000.0,10.0,10.0,1.0,,,no,no,no,yes,no,yes,no,straight,no,0.8643323442136498,-0.14579792648518378,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,116,FD-0115-1c48488fb616,1c48488fb61662a3aacc6f93d6ff7d766f71b6418aaea58af45291c48bead987,,False,False,ref:soliman lim advhealthmat 2020,,Soliman_Lim_AdvHealthMat_2020,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,,11.67,,,0.0,337.0,297.81,5000000.0,10.0,10.0,7.0,,,no,no,no,yes,no,yes,no,straight,no,0.8837091988130564,-0.1236272310826215,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,117,FD-0116-2a938eefd434,2a938eefd4346d04f220467c69e62435e023e22d72c8b9e25cd09cc52a371470,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,964.53,5000000.0,,22.0,0.020833333,64.0,785.6,no,no,no,yes,no,no,no,conical,yes,1.033262630158118,0.03272139805444208,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,118,FD-0117-8cd2c259ef3d,8cd2c259ef3d77186b108e276cfa377aad29848b969464e932f329242f57f6c0,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,896.94,5000000.0,,22.0,0.041666667,64.0,785.6,no,no,no,yes,no,no,no,conical,yes,0.9608561511762438,-0.039930567817205075,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,119,FD-0118-64e960a64445,64e960a64445f43e0e6f743725ecee847796984800ef45a9d606086eacb3653f,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,1062.05,5000000.0,,22.0,0.083333333,64.0,785.6,no,no,no,yes,no,no,no,conical,no,1.1377319278399107,0.12903674366621085,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,120,FD-0119-beaf9c38ed64,beaf9c38ed64bd49571854502145866d378e51c6675993dbad339cf60e9a3c64,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,1116.13,5000000.0,,22.0,1.0,64.0,785.6,no,no,no,yes,no,no,no,conical,no,1.1956656811072546,0.17870308560563358,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,121,FD-0120-d6bb6ba60811,d6bb6ba608111077ba116a3aad8943965fd255aac1214a9eff204440bd827956,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,1283.87,5000000.0,,22.0,2.0,64.0,785.6,no,no,no,yes,no,no,no,conical,no,1.3753588721772292,0.3187146950115714,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,122,FD-0121-69b02883a808,69b02883a80894fe70cd2f9083976b8fdacbdbc466f1dfcfddca37678974c298,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,1670.97,5000000.0,,22.0,3.0,64.0,785.6,no,no,no,yes,no,no,no,conical,no,1.7900437074174058,0.5822400371061834,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,123,FD-0122-f5f0f19b78a6,f5f0f19b78a6cfc32eeef0e61a3f75f1160b2a290499f9ce5c200c3d243e9ada,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,2400.0,5000000.0,,22.0,4.0,64.0,785.6,no,no,no,yes,no,no,no,conical,no,2.571024553284484,0.944304478329354,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,124,FD-0123-ba9e8a19dbc3,ba9e8a19dbc3ff0160f73c8b35c14ac99f7aa1be801add99f6e678ecb06f11a3,,False,False,ref:shin burdick actabiomat 2019,,Shin_Burdick_ActaBiomat_2019,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,933.48,2922.58,5000000.0,,22.0,6.0,64.0,785.6,no,no,no,yes,no,no,no,conical,no,3.1308437245575695,1.1413025287886651,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,125,FD-0124-7d128babd92a,7d128babd92acfeafedd2f992c1eaac37c5a432f1b3fdc01224e5dddac4cf299,FD-DUP-029,True,False,ref:chen zhang appmatint 2019,,Chen_Zhang_AppMatINt_2019,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,0.000833,5.0,0.0,210.0,152.96,1000000.0,37.0,22.0,0.0,,,no,no,no,yes,no,no,no,straight,no,0.7283809523809525,-0.3169310814143774,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,126,FD-0125-336c9e327adf,336c9e327adf9ba7034ae8e802bdd626d0208f176081f115c1b88f02d4859bb1,FD-DUP-012,True,False,ref:chen zhang appmatint 2019,,Chen_Zhang_AppMatINt_2019,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,0.000833,5.0,0.0,210.0,152.96,1000000.0,37.0,22.0,0.0,,,no,no,no,yes,no,no,no,straight,no,0.7283809523809525,-0.3169310814143774,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,127,FD-0126-a32eadc30c03,a32eadc30c0376495a7d6555ce43d26c91a1a9eb96994a3be23b44cacdd4e6dc,FD-DUP-036,True,False,ref:chen zhang appmatint 2019,,Chen_Zhang_AppMatINt_2019,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,0.000833,5.0,0.0,210.0,152.96,1000000.0,37.0,22.0,0.0,,,no,no,no,yes,no,no,no,straight,no,0.7283809523809525,-0.3169310814143774,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,131,FD-0130-43dd4ae9a1c2,43dd4ae9a1c2f9561ceaeabe34c29a9d3fb36df9ba27818fd23b94a100bda5e0,,False,False,ref:cidonio oreffo biofab 2019,,Cidonio_Oreffo_Biofab_2019,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,,,,9.167,0.0,300.0,297.22,5000000.0,20.5,22.0,,,,no,no,no,no,no,yes,no,straight,yes,0.9907333333333335,-0.009309869325777584,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,132,FD-0131-e1380700dad7,e1380700dad7f8f7b1312c8e20fc08ebdc93b68bfe517a0612d73dc498b9a5ff,,False,False,ref:kolan leu bioprintamer 2019,,Kolan_Leu_BioprintAmer_2019,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,600.0,0.0,27.6,,,15.0,0.0,410.0,1401.869,2000000.0,37.0,22.0,1.0,144.0,1.0,yes,yes,no,no,no,no,no,straight,no,3.419192682926829,1.2294044655847933,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,133,FD-0132-6119b7dbc74f,6119b7dbc74f6b346161e1d5046ce30abb7990c426a865c17b7522ac719b820f,,False,False,ref:kolan leu bioprintamer 2019,,Kolan_Leu_BioprintAmer_2019,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,600.0,0.0,27.6,,,15.0,0.0,410.0,1561.572,2000000.0,37.0,22.0,7.0,144.0,1.0,yes,yes,no,no,no,no,no,straight,no,3.808712195121951,1.3372911254718554,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,134,FD-0133-71c71a875538,71c71a875538fb79d7266bf7037f67791dba4247073ce9f45aec43c2b5d52612,FD-DUP-026,True,False,ref:kolan leu bioprintamer 2019,,Kolan_Leu_BioprintAmer_2019,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,27.6,,,15.0,0.0,410.0,1233.18,2000000.0,37.0,22.0,1.0,144.0,1.0,yes,yes,no,no,no,no,no,straight,no,3.007756097560976,1.101194318212619,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,135,FD-0134-7fbdc5cebe8b,7fbdc5cebe8bccf16e10369e0d2f88deca3445495d1e0e0ec60e2a65bd7711b4,FD-DUP-030,True,False,ref:kolan leu bioprintamer 2019,,Kolan_Leu_BioprintAmer_2019,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,27.6,,,15.0,0.0,410.0,1251.31,2000000.0,37.0,22.0,7.0,144.0,1.0,yes,yes,no,no,no,no,no,straight,no,3.0519756097560973,1.115789121829366,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,136,FD-0135-1c662e759023,1c662e759023ee4c314a3ddbe95ba1b4c33429fcaf1b0a27e92e0ac6abe0d542,FD-DUP-007,True,False,ref:kolan leu bioprintamer 2019,,Kolan_Leu_BioprintAmer_2019,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,27.6,,,15.0,0.0,410.0,1015.78,2000000.0,37.0,22.0,1.0,144.0,1.0,yes,yes,no,no,no,no,no,straight,no,2.477512195121951,0.907254909559821,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,137,FD-0136-a2815459b073,a2815459b073649c03c0beb9ad077dc6a9f82f301d93327b9948cdc033738142,FD-DUP-034,True,False,ref:kolan leu bioprintamer 2019,,Kolan_Leu_BioprintAmer_2019,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,27.6,,,15.0,0.0,410.0,1074.07,2000000.0,37.0,22.0,7.0,144.0,1.0,yes,yes,no,no,no,no,no,straight,no,2.619682926829268,0.9630532901552863,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,146,FD-0145-97b58c1b55f9,97b58c1b55f9f921f508c920d7cbd3e80f5c3a606ca0b9195a5d26fa3f22fd91,,False,False,ref:li xu 3biotech 2018,,Li_Xu_3Biotech_2018,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3,0.0,0.0,0.0,180.0,0.0,,,0.15,3.5,0.0,260.0,234.14,2000000.0,37.0,8.0,0.0,,1.0,no,no,no,yes,no,no,no,straight,yes,0.9005384615384615,-0.10476240396400138,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,147,FD-0146-c74f3b63241f,c74f3b63241f0271983020aa6a0b3c3df063427ff349ea96abb520b034feca10,,False,False,ref:li xu 3biotech 2018,,Li_Xu_3Biotech_2018,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3,0.0,0.0,0.0,180.0,0.0,,,0.15,3.5,0.0,260.0,181.71,2000000.0,37.0,8.0,7.0,,1.0,no,no,no,yes,no,no,no,straight,no,0.6988846153846154,-0.35826962135456214,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,148,FD-0147-cd9919ff1e2e,cd9919ff1e2e257ad2e5cf5933757ef95390531423d48ff3aac8b0a10c00ff51,,False,False,ref:li xu 3biotech 2018,,Li_Xu_3Biotech_2018,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.3,0.0,0.0,0.0,180.0,0.0,,,0.15,3.5,0.0,260.0,132.84,2000000.0,37.0,8.0,14.0,,1.0,no,no,no,yes,no,no,no,straight,no,0.5109230769230769,-0.6715362345069819,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,149,FD-0148-ee6843925335,ee684392533531e67dee5b9e597adc5184128dbb9310f2c38287a0e6f7737063,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,0.0,0.0,0.0,600.0,0.0,280.0,,,6.5,0.0,340.0,568.017,10000000.0,10.0,10.0,0.0,1256.637061,3.0,yes,no,no,no,no,no,no,straight,no,1.6706382352941178,0.5132057302405283,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,150,FD-0149-1b4cc31779f9,1b4cc31779f91c482c4aeb4c4cb7607a5bec28c27e14948569d4b3347be03c4e,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,0.0,0.0,0.0,600.0,0.0,280.0,,,6.5,0.0,340.0,543.08,10000000.0,10.0,10.0,14.0,1256.637061,3.0,yes,no,no,no,no,no,no,straight,no,1.597294117647059,0.4683110211218735,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,151,FD-0150-a64ee7a569c7,a64ee7a569c7a11f673559056654f237cade827d491aa7f4bbf6fe4db5454b57,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,68.0,0.0,0.0,600.0,0.0,250.0,,,6.5,0.0,340.0,488.83,10000000.0,10.0,10.0,0.0,1256.637061,3.0,yes,no,no,yes,no,no,no,straight,no,1.4377352941176471,0.3630691631592402,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,152,FD-0151-7f3ef7afac5c,7f3ef7afac5cb59673aa3d44113a3370ed2990e46f8e61c69fbc6314f344b748,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,68.0,0.0,0.0,600.0,0.0,250.0,,,6.5,0.0,340.0,574.24,10000000.0,10.0,10.0,14.0,1256.637061,3.0,yes,no,no,yes,no,no,no,straight,no,1.6889411764705882,0.52410180978909,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,153,FD-0152-504f600a9d63,504f600a9d631c3991cc4ee2a576c05ba8529f63f66b2e5feea2fb5b3a95ed6e,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,136.0,0.0,0.0,600.0,0.0,230.0,,,6.5,0.0,340.0,643.59,10000000.0,10.0,10.0,0.0,1256.637061,3.0,yes,no,no,yes,no,no,no,straight,no,1.8929117647058824,0.6381162597863169,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,154,FD-0153-4cf0270e723d,4cf0270e723decfbba97959a9fbc8296c8ec699832034ea7c7c7a8706ffbbbb6,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,136.0,0.0,0.0,600.0,0.0,230.0,,,6.5,0.0,340.0,651.22,10000000.0,10.0,10.0,14.0,1256.637061,3.0,yes,no,no,yes,no,no,no,straight,no,1.9153529411764707,0.6499019091372159,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,155,FD-0154-48b1629044a1,48b1629044a16449bf4e0bd137a2b6779f526ba1bd387f386312ccc781310572,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,272.0,0.0,0.0,600.0,0.0,180.0,,,6.5,0.0,340.0,793.49,10000000.0,10.0,10.0,0.0,1256.637061,3.0,yes,no,no,yes,no,no,no,straight,no,2.333794117647059,0.8474953198823909,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,156,FD-0155-d0f5423313c5,d0f5423313c52dfdda9b2030a37e476a59b02903f3add07f77353f6f657ca508,,False,False,ref:li fu scirep 2018,,Li_Fu_SciRep_2018,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.1,272.0,0.0,0.0,600.0,0.0,180.0,,,6.5,0.0,340.0,716.9,10000000.0,10.0,10.0,14.0,1256.637061,3.0,yes,no,no,yes,no,no,no,straight,no,2.1085294117647058,0.7459907432486195,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,157,FD-0156-49ebf45e7258,49ebf45e7258a3d7ade64868260247a6eabd53e55505905d9ec45dc2085cb730,FD-DUP-015,True,False,ref:moncal ozbolat jmatscimatmed 2019,,Moncal_Ozbolat_JMatSciMatMed_2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,67.5,,,3.33,0.0,337.0,462.0,10000000.0,44.0,37.0,0.0,,,no,no,no,no,no,no,no,straight,no,1.370919881305638,0.3154819607293772,True,
filament_diameter,1.0.0,Filament diameter dataset V1 (1).csv,160,FD-0159-165de10d173c,165de10d173c14878649c050b2b823cd41baeb4c3484524be9876d014d713cce,FD-DUP-005,True,False,ref:kang jin small 2020,,Kang_Jin_Small_2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.67,,,0.0,500.0,1000.0,6000000.0,,37.0,1.0,0.785398163,0.5,yes,yes,no,yes,no,no,no,conical,no,2.0,0.6931471805599453,True,
