meta__dataset,meta__source_filename,meta__original_data_row,meta__row_sha256,meta__row_id,Reference,Final_Alginate_Conc_(%w/v),Final_Gelatin_Conc_(%w/v),Final_GelMA_Conc_(%w/v),Final_Hyaluronic_Acid_Conc_(%w/v),Final_MeHA_Conc_(%w/v),Final_NorHA_Conc_(%w/v),Final_Fibronin/Fibrinogen_Conc_(%w/v),Final_P127_Conc_(%w/v),Final_Collagen_Conc_(%w/v),Final_TCP_Conc_(%w/v)_(%w/v),Final_Gellan_Conc_(%w/v),Final_Nano/Methycellulose_Conc_(%w/v),PEGDA_Conc_(%w/v),Agarose_Conc_(%w/v),CaCl2_Conc_(mM),NaCl2_Conc_(mM),BaCl2_Conc_(mM),SrCl2_Conc_(mM),Physical_Crosslinking_Durantion_(s),Photocrosslinking_Duration_(s),Extrusion_Pressure (kPa),Extrusion_Rate_Lengthwise_(mm/s),Extrusion_Rate_Volume-wise_(mL/s),Nozzle_Movement_Speed_(mm/s),Inner_Nozzle_Outer_Diameter_(µm),Outer_Nozzle_Inner_Diameter_(µm),Filament_Diameter_(µm),Cell_Density_(cells/mL),Syringe_Temperature_(°C),Substrate_Temperature_(°C),Days_Observed,Construct_Base_Area_(mm^2),Construct_Total_Thickness_(mm),Cell_Culture_Medium_Used?,DI_Water_Used?,Precrosslinking_Solution_Used?,Saline_Solution_Used?,EtOH_Solution_Used?,Photoinitiator_Used?,Enzymatic_Crosslinker_Used?,Conical_or_Straight_Nozzle,Acceptable_Filament_Diameter_(Yes/No),meta__duplicate_group_id,meta__is_in_duplicate_group,meta__is_duplicate_beyond_first
filament_diameter,Filament diameter dataset V1 (1).csv,128,7d128babd92acfeafedd2f992c1eaac37c5a432f1b3fdc01224e5dddac4cf299,FD-0127-7d128babd92a,Chen_Zhang_AppMatINt_2019,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,,,0.000833,5,0,210,152.96,1000000,37,22,0,,,N,N,N,Y,N,N,N,S,N,FD-DUP-029,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,129,336c9e327adf9ba7034ae8e802bdd626d0208f176081f115c1b88f02d4859bb1,FD-0128-336c9e327adf,Chen_Zhang_AppMatINt_2019,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,,,0.000833,5,0,210,152.96,1000000,37,22,0,,,N,N,N,Y,N,N,N,S,N,FD-DUP-012,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,130,a32eadc30c0376495a7d6555ce43d26c91a1a9eb96994a3be23b44cacdd4e6dc,FD-0129-a32eadc30c03,Chen_Zhang_AppMatINt_2019,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,40,,,0.000833,5,0,210,152.96,1000000,37,22,0,,,N,N,N,Y,N,N,N,S,N,FD-DUP-036,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,131,43dd4ae9a1c2f9561ceaeabe34c29a9d3fb36df9ba27818fd23b94a100bda5e0,FD-0130-43dd4ae9a1c2,Cidonio_Oreffo_Biofab_2019,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,,,,9.167,0,300,297.22,5000000,20.5,22,,,,N,N,N,N,N,Y,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,132,e1380700dad7f8f7b1312c8e20fc08ebdc93b68bfe517a0612d73dc498b9a5ff,FD-0131-e1380700dad7,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,600,0,27.6,,,15,0,410,1401.869,2000000,37,22,1,144,1,Y,Y,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,133,6119b7dbc74f6b346161e1d5046ce30abb7990c426a865c17b7522ac719b820f,FD-0132-6119b7dbc74f,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,600,0,27.6,,,15,0,410,1561.572,2000000,37,22,7,144,1,Y,Y,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,134,71c71a875538fb79d7266bf7037f67791dba4247073ce9f45aec43c2b5d52612,FD-0133-71c71a875538,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1233.18,2000000,37,22,1,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-026,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,135,7fbdc5cebe8bccf16e10369e0d2f88deca3445495d1e0e0ec60e2a65bd7711b4,FD-0134-7fbdc5cebe8b,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1251.31,2000000,37,22,7,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-030,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,136,1c662e759023ee4c314a3ddbe95ba1b4c33429fcaf1b0a27e92e0ac6abe0d542,FD-0135-1c662e759023,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1015.78,2000000,37,22,1,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-007,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,137,a2815459b073649c03c0beb9ad077dc6a9f82f301d93327b9948cdc033738142,FD-0136-a2815459b073,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1074.07,2000000,37,22,7,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-034,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,138,71c71a875538fb79d7266bf7037f67791dba4247073ce9f45aec43c2b5d52612,FD-0137-71c71a875538,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1233.18,2000000,37,22,1,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-026,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,139,7fbdc5cebe8bccf16e10369e0d2f88deca3445495d1e0e0ec60e2a65bd7711b4,FD-0138-7fbdc5cebe8b,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1251.31,2000000,37,22,7,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-030,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,140,71c71a875538fb79d7266bf7037f67791dba4247073ce9f45aec43c2b5d52612,FD-0139-71c71a875538,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1233.18,2000000,37,22,1,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-026,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,141,7fbdc5cebe8bccf16e10369e0d2f88deca3445495d1e0e0ec60e2a65bd7711b4,FD-0140-7fbdc5cebe8b,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1251.31,2000000,37,22,7,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-030,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,142,1c662e759023ee4c314a3ddbe95ba1b4c33429fcaf1b0a27e92e0ac6abe0d542,FD-0141-1c662e759023,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1015.78,2000000,37,22,1,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-007,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,143,a2815459b073649c03c0beb9ad077dc6a9f82f301d93327b9948cdc033738142,FD-0142-a2815459b073,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1074.07,2000000,37,22,7,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-034,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,144,1c662e759023ee4c314a3ddbe95ba1b4c33429fcaf1b0a27e92e0ac6abe0d542,FD-0143-1c662e759023,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1015.78,2000000,37,22,1,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-007,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,145,a2815459b073649c03c0beb9ad077dc6a9f82f301d93327b9948cdc033738142,FD-0144-a2815459b073,Kolan_Leu_BioprintAmer_2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,27.6,,,15,0,410,1074.07,2000000,37,22,7,144,1,Y,Y,N,N,N,N,N,S,N,FD-DUP-034,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,146,97b58c1b55f9f921f508c920d7cbd3e80f5c3a606ca0b9195a5d26fa3f22fd91,FD-0145-97b58c1b55f9,Li_Xu_3Biotech_2018,2,10,0,0,0,0,0,0,0,0,0,0,0,0,270.3,0,0,0,180,0,,,0.15,3.5,0,260,234.14,2000000,37,8,0,,1,N,N,N,Y,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,147,c74f3b63241f0271983020aa6a0b3c3df063427ff349ea96abb520b034feca10,FD-0146-c74f3b63241f,Li_Xu_3Biotech_2018,2,10,0,0,0,0,0,0,0,0,0,0,0,0,270.3,0,0,0,180,0,,,0.15,3.5,0,260,181.71,2000000,37,8,7,,1,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,148,cd9919ff1e2e257ad2e5cf5933757ef95390531423d48ff3aac8b0a10c00ff51,FD-0147-cd9919ff1e2e,Li_Xu_3Biotech_2018,2,10,0,0,0,0,0,0,0,0,0,0,0,0,270.3,0,0,0,180,0,,,0.15,3.5,0,260,132.84,2000000,37,8,14,,1,N,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,149,ee684392533531e67dee5b9e597adc5184128dbb9310f2c38287a0e6f7737063,FD-0148-ee6843925335,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,0,0,0,600,0,280,,,6.5,0,340,568.017,10000000,10,10,0,1256.637061,3,Y,N,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,150,1b4cc31779f91c482c4aeb4c4cb7607a5bec28c27e14948569d4b3347be03c4e,FD-0149-1b4cc31779f9,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,0,0,0,600,0,280,,,6.5,0,340,543.08,10000000,10,10,14,1256.637061,3,Y,N,N,N,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,151,a64ee7a569c7a11f673559056654f237cade827d491aa7f4bbf6fe4db5454b57,FD-0150-a64ee7a569c7,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,68,0,0,600,0,250,,,6.5,0,340,488.83,10000000,10,10,0,1256.637061,3,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,152,7f3ef7afac5cb59673aa3d44113a3370ed2990e46f8e61c69fbc6314f344b748,FD-0151-7f3ef7afac5c,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,68,0,0,600,0,250,,,6.5,0,340,574.24,10000000,10,10,14,1256.637061,3,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,153,504f600a9d631c3991cc4ee2a576c05ba8529f63f66b2e5feea2fb5b3a95ed6e,FD-0152-504f600a9d63,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,136,0,0,600,0,230,,,6.5,0,340,643.59,10000000,10,10,0,1256.637061,3,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,154,4cf0270e723decfbba97959a9fbc8296c8ec699832034ea7c7c7a8706ffbbbb6,FD-0153-4cf0270e723d,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,136,0,0,600,0,230,,,6.5,0,340,651.22,10000000,10,10,14,1256.637061,3,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,155,48b1629044a16449bf4e0bd137a2b6779f526ba1bd387f386312ccc781310572,FD-0154-48b1629044a1,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,272,0,0,600,0,180,,,6.5,0,340,793.49,10000000,10,10,0,1256.637061,3,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,156,d0f5423313c52dfdda9b2030a37e476a59b02903f3add07f77353f6f657ca508,FD-0155-d0f5423313c5,Li_Fu_SciRep_2018,8,20,0,0,0,0,0,0,0,0,0,0,0,0,901.1,272,0,0,600,0,180,,,6.5,0,340,716.9,10000000,10,10,14,1256.637061,3,Y,N,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,157,49ebf45e7258a3d7ade64868260247a6eabd53e55505905d9ec45dc2085cb730,FD-0156-49ebf45e7258,Moncal_Ozbolat_JMatSciMatMed_2019,0,0,0,0,0,0,0,30,3,0,0,0,0,0,,0,0,0,0,0,67.5,,,3.33,0,337,462,10000000,44,37,0,,,N,N,N,N,N,N,N,S,N,FD-DUP-015,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,158,49ebf45e7258a3d7ade64868260247a6eabd53e55505905d9ec45dc2085cb730,FD-0157-49ebf45e7258,Moncal_Ozbolat_JMatSciMatMed_2019,0,0,0,0,0,0,0,30,3,0,0,0,0,0,,0,0,0,0,0,67.5,,,3.33,0,337,462,10000000,44,37,0,,,N,N,N,N,N,N,N,S,N,FD-DUP-015,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,159,49ebf45e7258a3d7ade64868260247a6eabd53e55505905d9ec45dc2085cb730,FD-0158-49ebf45e7258,Moncal_Ozbolat_JMatSciMatMed_2019,0,0,0,0,0,0,0,30,3,0,0,0,0,0,,0,0,0,0,0,67.5,,,3.33,0,337,462,10000000,44,37,0,,,N,N,N,N,N,N,N,S,N,FD-DUP-015,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,160,165de10d173c14878649c050b2b823cd41baeb4c3484524be9876d014d713cce,FD-0159-165de10d173c,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,1,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-005,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,161,5762c3337eda3067d1952bb85f7929de1545368f999804ce57c6e854ab711c83,FD-0160-5762c3337eda,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,4,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-019,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,162,5c2289920a3f44d71d2eb92c4975aa930bbe9e6fada8eadb3dd630e6d7fe1164,FD-0161-5c2289920a3f,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,7,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-021,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,163,165de10d173c14878649c050b2b823cd41baeb4c3484524be9876d014d713cce,FD-0162-165de10d173c,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,1,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-005,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,164,5762c3337eda3067d1952bb85f7929de1545368f999804ce57c6e854ab711c83,FD-0163-5762c3337eda,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,4,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-019,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,165,5c2289920a3f44d71d2eb92c4975aa930bbe9e6fada8eadb3dd630e6d7fe1164,FD-0164-5c2289920a3f,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,7,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-021,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,166,165de10d173c14878649c050b2b823cd41baeb4c3484524be9876d014d713cce,FD-0165-165de10d173c,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,1,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-005,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,167,5762c3337eda3067d1952bb85f7929de1545368f999804ce57c6e854ab711c83,FD-0166-5762c3337eda,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,4,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-019,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,168,5c2289920a3f44d71d2eb92c4975aa930bbe9e6fada8eadb3dd630e6d7fe1164,FD-0167-5c2289920a3f,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1000,6000000,,37,7,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,FD-DUP-021,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,169,caf446674bb7e0fdd48f07d9b3cca457ab3092a109d8a6d2db9846726487e15a,FD-0168-caf446674bb7,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1174.605,6000000,,37,1,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,170,aa5448f0c9097f5141b106ea4e3a08309ef98bb09316da3f28a77c4645837e91,FD-0169-aa5448f0c909,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1185.569,6000000,,37,5,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,171,cf7d428e35ae3204e0cd3dcfa764d78e51962ee7da42bd827b8a966c2e422fac,FD-0170-cf7d428e35ae,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1974.411,6000000,,37,10,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,172,e20308d1f76e2129bcbd6f315c957bc0ef96e7f5d7b9612fa2f4c708389ffc8a,FD-0171-e20308d1f76e,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1347.79,6000000,,37,1,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,173,4a6dd45ebec4900304e38519595276b35ea4ef6b668f73f88825e41687b25d29,FD-0172-4a6dd45ebec4,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1430.34,6000000,,37,7,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,174,b69b5dd5d3e45b7a0125b796291cfe647429e8b980bf1b3e0d62ec782dd1876c,FD-0173-b69b5dd5d3e4,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1215.505,6000000,,37,10,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,175,0dd82b652e2e5b95bb86fe7adb76f3eb56492e17b5440cd4e0014147e6fdbf4a,FD-0174-0dd82b652e2e,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1319.245,6000000,,37,1,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,176,3e180cfe738b8071bf194f72e93b8732a07ffb38063e8e20f97fe6edc46017aa,FD-0175-3e180cfe738b,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1385.098,6000000,,37,7,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,177,c11138b1f93a87905e61874952f5c36b8adc9e8ec21ee00b879deb4124f2f1cc,FD-0176-c11138b1f93a,Kang_Jin_Small_2020,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,45,6.67,,,0,500,1210.715,6000000,,37,10,0.785398163,0.5,Y,Y,N,Y,N,N,N,C,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,178,8a3dd249e5a91fb882eae8663100a21e519f34852666352dbf527450489136fc,FD-0177-8a3dd249e5a9,Gao_Cho_AdvFuncMat_2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,5,,,,1067,1327,1240.192,10000000,,22,0,,,N,Y,N,Y,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,179,34160ca44343b636a44f1ccbe6747e7a590cea2272551ed3ae57217b157cdd46,FD-0178-34160ca44343,Gao_Cho_AdvFuncMat_2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,5,,,,1067,1327,1059.551,10000000,,22,1,,,N,Y,N,Y,N,N,N,S,N,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,180,99e9ada7d1502ba1527c1dd9e6b0f691f334dbe339350ced9accbe31e25671c2,FD-0179-99e9ada7d150,Gao_Cho_AdvFuncMat_2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,5,,,,1067,1327,1274.433,10000000,,22,4,,,N,Y,N,Y,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,181,c9cf159989cef457139699741542813a2ee25b82d10bfe69593b982ef856ae15,FD-0180-c9cf159989ce,Gao_Cho_AdvFuncMat_2017,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,,0,5,,,,1067,1327,1315.53,10000000,,22,7,,,N,Y,N,Y,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,182,1d8f06fcd9cd9abb1ecb1d9a358988c775fb8cf4133d6fdddffa91670c5274fd,FD-0181-1d8f06fcd9cd,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.47,,0.0333,,0,1190,1190,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,FD-DUP-008,True,False
filament_diameter,Filament diameter dataset V1 (1).csv,183,548c8190731098fa6deedb9f1a9181f3f89406d42d1931ea526241633effd51b,FD-0182-548c81907310,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,68.95,,0.0333,,0,1190,1190,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,184,5585ea9b82aad4b253d175d39450f2e4c2e9cf6697ddcb100c80bc299b17a049,FD-0183-5585ea9b82aa,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,137.9,,0.0333,,0,1190,1190,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,185,17059904c9cf82f641dccdf5d53d9953ccccffb4ebd5c2a8e585ee7dcdc2e5e0,FD-0184-17059904c9cf,Yu_Ozbolat_JBiomechEng_2013,2,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.47,,0.0333,,0,1190,1190,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,186,1d8f06fcd9cd9abb1ecb1d9a358988c775fb8cf4133d6fdddffa91670c5274fd,FD-0185-1d8f06fcd9cd,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.47,,0.0333,,0,1190,1190,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,FD-DUP-008,True,True
filament_diameter,Filament diameter dataset V1 (1).csv,187,599febf2491778012ba5f80e5ac08436303f3ba01e5149cbc62f65151fa460f0,FD-0186-599febf24917,Yu_Ozbolat_JBiomechEng_2013,6,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.47,,0.0333,,0,1190,1190,2000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,188,29535502187d7a248dfbd457602328384e890732f1aa473785ccd151420abb3a,FD-0187-29535502187d,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.47,,0.0333,,0,1190,1190,4000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,189,177f64012e78ec87a90f70c4f213e477d3e2707a72cbbf69bbf3dfc7c7baf30c,FD-0188-177f64012e78,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,68.95,,0.0333,,0,1190,1190,4000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,190,471bdf38d6556367a70040acc12cd9c889468bc29b67d31d9aa13f72035b23bf,FD-0189-471bdf38d655,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,137.9,,0.0333,,0,1190,1190,4000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
filament_diameter,Filament diameter dataset V1 (1).csv,191,45417134d4963dd3327e61fa6a266aa7821875aede73fb1257c9b9420b9ed5b5,FD-0190-45417134d496,Yu_Ozbolat_JBiomechEng_2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,360.4,0,0,0,,0,34.47,,0.0333,,0,1190,1190,8000000,,22,0.5,,,N,Y,N,N,N,N,N,S,Y,,False,False
